episode,total_reward
1258,-577.2965475100372
1259,-584.529973533711
1260,-560.9323209941319
1261,-576.5461582776304
1262,-585.1625972539239
1263,-579.8077023429184
1264,-561.6599602603695
1265,-581.0255526288107
1266,-565.0288422846313
1267,-560.2517965808507
1268,-580.7762524819548
1269,-580.8721658081624
1270,-576.4395805266644
1271,-576.591543193309
1272,-556.2699224469272
1273,-573.8694310640553
1274,-593.469314244863
1275,-577.252061509894
1276,-567.6078535665517
1277,-570.2741603174819
1278,-575.8459121771128
1279,-585.5181020493604
1280,-580.6264721483857
1281,-591.1591362273754
1282,-586.4582151476158
1283,-604.2913488682522
1284,-592.708204015222
1285,-573.9634649384401
1286,-616.1557090781157
1287,-581.4779237034467
1288,-576.2709970306121
1289,-581.5710582731629
1290,-615.5170030325856
1291,-597.5581344185323
1292,-614.5400243090809
1293,-591.6654653598513
1294,-586.7340884233623
1295,-587.9140367321902
1296,-554.4635285016825
1297,-599.6207165336235
1298,-566.8571080639589
1299,-561.6994120902061
1300,-559.4623306423199
1301,-546.9268597933527
1302,-580.8455859110073
1303,-559.1211300424018
1304,-565.5296229372917
1305,-545.3855345846575
1306,-565.5982095952456
1307,-552.1627634877767
1308,-557.4530060014662
1309,-558.1086646664213
1310,-585.2980039466596
1311,-562.5150358373902
1312,-573.6304309526506
1313,-563.7288371017702
1314,-598.0207676284624
1315,-566.4764149019155
