episode,total_reward
185,-591.2116923630238
186,-579.4083710312843
187,-566.1795959472656
188,-588.5831653773785
189,-578.6339749097824
190,-592.4253199100494
191,-574.8394975066185
192,-588.6263628602028
193,-580.3532792925835
194,-567.6782173514366
195,-581.9971651434898
196,-578.7463376522064
197,-558.2156524062157
198,-574.072932690382
199,-604.9733135104179
200,-583.0768019258976
201,-587.3146348297596
202,-586.945216357708
203,-560.2099733352661
204,-570.9938284754753
205,-573.869835793972
206,-578.9889571964741
207,-557.9966004490852
208,-598.4843592941761
209,-588.1405857503414
210,-574.5504704117775
211,-589.3480626046658
212,-586.2637919485569
213,-598.6647374033928
214,-558.853945851326
215,-577.2474455237389
216,-581.5750188231468
217,-592.6171250343323
218,-595.9419775307178
219,-588.6560519337654
220,-596.795677036047
221,-565.156420648098
222,-597.0190877020359
223,-556.7945936918259
224,-583.3040597438812
225,-558.4425143003464
226,-576.812304854393
227,-572.596553683281
228,-587.3830469548702
229,-596.2783421874046
230,-570.8197033405304
231,-600.4299037456512
232,-575.9524882435799
233,-584.3627939522266
234,-568.4987970590591
235,-565.9640498161316
236,-580.4345508813858
237,-592.5211325287819
238,-550.4548115730286
239,-564.7412906289101
240,-597.8828313350677
241,-562.4218682050705
242,-576.4788148999214
243,-585.845838457346
244,-575.3518561422825
245,-588.6600278317928
246,-573.364149749279
247,-573.9102727770805
248,-574.8061072230339
249,-582.9030157327652
250,-576.9073412418365
251,-575.5983049273491
252,-568.8845183849335
253,-554.1926268339157
254,-556.796569108963
255,-561.566968858242
256,-575.8720605075359
257,-560.9001609683037
258,-551.3477748036385
259,-574.5416318178177
260,-579.5660762488842
261,-586.807821303606
262,-581.2232506871223
263,-579.2707420885563
264,-573.6331472396851
265,-557.4681193828583
266,-601.4069013893604
267,-590.717756986618
268,-563.5404003858566
269,-561.336400270462
270,-578.8012092411518
271,-577.6733756661415
272,-598.461922109127
273,-563.8642241358757
274,-599.8285883665085
275,-561.8857427835464
276,-567.2580382823944
277,-593.637901455164
278,-602.076013147831
279,-553.2009553909302
280,-560.8789088129997
281,-603.5369866490364
282,-574.800291955471
283,-593.4000616669655
284,-598.2540529370308
285,-585.194461941719
286,-572.5529907941818
287,-592.4897312521935
288,-572.1792117357254
289,-561.9597098827362
290,-584.1611811220646
291,-560.6911461949348
292,-573.30817258358
293,-583.9601577222347
294,-563.0729995965958
295,-596.2066537737846
296,-572.2368698716164
297,-583.6248251199722
298,-602.5660726428032
299,-582.5676954984665
300,-569.329814016819
301,-573.0812185406685
302,-570.8825679421425
303,-584.0195821225643
304,-561.766330063343
305,-594.3916808366776
306,-586.4880226254463
307,-590.4758838415146
308,-566.0108398199081
309,-573.461212426424
310,-585.131421983242
311,-592.5536862909794
312,-580.3480219841003
313,-596.7420864105225
314,-591.5939323306084
315,-596.2465151250362
316,-582.2729377746582
317,-593.8941350877285
318,-602.3435360193253
319,-588.7698192894459
320,-576.421259701252
321,-603.5719248205423
322,-583.8723844885826
323,-558.7353156208992
324,-565.731463521719
325,-586.4762628376484
326,-568.8529968857765
327,-590.0133353173733
328,-578.2126261293888
329,-566.4323611855507
330,-584.3135609328747
331,-608.7353597283363
332,-586.5410379469395
333,-548.5973275303841
334,-575.9731043577194
335,-590.3453547358513
336,-581.7609213590622
337,-582.4045366346836
338,-562.3986687064171
339,-590.365305274725
340,-553.1891731619835
341,-571.0143873691559
342,-584.4954522848129
343,-563.3813435435295
344,-594.3470368981361
345,-593.2980753183365
346,-565.8649969696999
347,-579.0296598374844
348,-589.2842170000076
349,-567.2218903303146
350,-595.9926559925079
351,-588.0734463632107
352,-589.9144556224346
353,-580.3837760686874
354,-592.8735007345676
355,-579.1147031784058
356,-559.9015499353409
357,-584.6509391665459
358,-586.5992991924286
359,-582.1255032420158
360,-575.3612576723099
361,-562.8177964687347
362,-591.0716986358166
363,-562.469856262207
364,-565.0069650709629
365,-594.7872917950153
366,-587.5944069027901
367,-559.0838249921799
368,-579.0826825499535
369,-581.8913167119026
370,-587.9592470824718
371,-607.9061388671398
372,-575.1563500165939
373,-591.2016063630581
374,-596.1882666200399
375,-569.6905614435673
376,-581.7151155471802
377,-638.9750189781189
378,-570.4229577481747
379,-576.2450287640095
380,-574.3336525559425
381,-583.8901225328445
382,-569.7269958257675
383,-586.2085571289062
384,-590.9923923909664
385,-584.6026643514633
386,-563.8982632160187
387,-583.9407243132591
388,-577.1094975471497
389,-580.0132520496845
390,-587.0441584587097
391,-541.1214939951897
392,-576.1311720311642
393,-590.3669794201851
394,-577.7892425656319
395,-563.3164929151535
396,-593.4548142254353
397,-595.6471884846687
398,-584.0539474785328
399,-571.1516872942448
400,-584.0286305844784
401,-566.9913048446178
402,-576.0616459548473
403,-898.2966047003865
404,-1505.541229531169
405,-1506.8049765899777
406,-1505.0939048677683
407,-1504.9562075063586
408,-1515.7375889644027
409,-1505.0422352850437
410,-1506.6206648945808
411,-1504.449039451778
412,-1504.620546169579
413,-1506.604071892798
414,-1505.5326148495078
415,-1504.6947643458843
416,-1505.705469481647
417,-1505.5387006551027
418,-1505.395423270762
419,-1505.333178408444
420,-1505.958324790001
421,-1506.3689692765474
422,-1505.885758496821
423,-1505.3171869590878
424,-1505.5594802200794
425,-1505.7091976106167
426,-1504.3310389146209
427,-1505.5937681496143
428,-1495.8173532411456
429,-1504.87531965971
430,-1496.2585757374763
431,-1505.4821847304702
432,-1505.4458369016647
433,-1504.9099794477224
434,-1505.6770102083683
435,-1505.6749966293573
436,-1505.7099736854434
437,-1504.511099845171
438,-1496.195309214294
439,-1506.041654624045
440,-1505.9320393428206
441,-1505.4085289239883
442,-1505.5290764346719
443,-1507.1510081291199
444,-1505.1333946734667
445,-1504.7868736833334
446,-1505.9588566720486
447,-1505.9649974033237
448,-1506.3883549273014
449,-1505.6111822724342
450,-1506.3851163983345
451,-1495.829050078988
452,-1506.4891951978207
453,-1505.172900378704
454,-1505.5687379613519
455,-1506.0556231886148
456,-1504.5799970552325
457,-1505.572296321392
458,-1505.615068539977
459,-1504.5417707189918
460,-1504.6531001403928
461,-1505.395993411541
462,-1506.1430362164974
463,-1515.4410262778401
464,-1506.0904328376055
465,-1504.8883883580565
466,-1505.257609628141
467,-1505.2683149427176
468,-1495.4069521129131
469,-1505.9831253439188
470,-1505.1253664940596
471,-1506.4015824496746
472,-1494.1015877351165
473,-1505.842228114605
474,-1514.8348921835423
475,-1505.1023573428392
476,-1496.0292321816087
477,-1504.4639139547944
478,-1505.8272366598248
479,-1505.3335508182645
480,-1504.7563515603542
481,-1505.0345897376537
482,-1504.9224891662598
483,-1505.739540182054
484,-1504.9643915221095
485,-1505.7464468628168
486,-1505.1644410938025
487,-1504.0836738049984
488,-1505.0819673538208
489,-1505.5530236959457
490,-1505.9157367646694
491,-1505.7891914993525
492,-1506.031665943563
493,-1505.9187662974
494,-1505.7505837455392
495,-1505.5962169244885
496,-1505.3678720071912
497,-1505.582182109356
498,-1505.0598118007183
499,-1505.488611407578
500,-1505.6236519142985
501,-1505.4055120572448
502,-1495.3019705712795
503,-1504.6682245954871
504,-1448.0875191166997
505,-1403.6930258199573
506,-1397.9891010075808
507,-1412.7620091587305
508,-1194.2707366496325
509,-923.8579070568085
510,-1068.402360379696
511,-1413.6315563172102
512,-1500.5714653879404
513,-1481.302923105657
514,-1488.5220880806446
515,-1487.2203412726521
516,-1476.4514408111572
517,-1496.4486295990646
518,-1194.498622506857
519,-1459.6648760288954
520,-1490.704509548843
521,-1474.4088177531958
522,-1453.8007689118385
523,-1332.8247556462884
524,-1398.93469132483
525,-1295.1502420157194
526,-1235.198706716299
527,-1139.7538641765714
528,-1497.7817210927606
529,-1500.0677333250642
530,-1486.2539381608367
531,-1433.8195769935846
532,-1498.4805825576186
533,-1498.8435032069683
534,-1479.038409911096
535,-1464.0569875314832
536,-1461.034079991281
537,-1487.7712056711316
538,-1363.2486561909318
539,-1480.9123005345464
540,-1485.2414602339268
541,-1365.9051563814282
542,-1452.2933926284313
543,-1499.994641467929
544,-1500.2874372303486
545,-1437.1297034844756
546,-1485.1358849070966
547,-1303.692785538733
548,-1312.5185957923532
549,-1487.764572121203
550,-1454.4240774810314
551,-1481.9916280210018
552,-1453.4001512601972
553,-1489.5933393016458
554,-1495.770831167698
555,-1368.4727759063244
556,-1461.5643741637468
557,-1495.5403261557221
558,-1480.961196500808
559,-1500.3024680316448
560,-1421.6478364765644
561,-1422.0836897715926
562,-1479.0596285015345
563,-1501.7201173603535
564,-1501.2102805525064
565,-1477.7598153799772
566,-1488.1627232693136
567,-1483.7814647555351
568,-1472.3227200880647
569,-1293.5291737392545
570,-1452.5587075427175
571,-1441.9395941793919
572,-1424.3934687525034
573,-1479.9831145629287
574,-1432.2588312365115
575,-1479.2815765887499
576,-1493.9787952899933
577,-1471.5354704968631
578,-1497.4875200390816
579,-1485.339462429285
580,-1497.7729767858982
581,-1479.6073733717203
582,-1458.7537188231945
583,-1503.0318323001266
584,-1493.1700401976705
585,-1503.0247028172016
586,-1503.7577383816242
587,-1494.096930630505
588,-1471.093446560204
589,-1503.651696421206
590,-1502.797836445272
591,-1500.12880230695
592,-1430.6986496523023
593,-1490.9565765559673
594,-1419.9272429719567
595,-1464.4808487668633
596,-1433.6465109288692
597,-1491.344700485468
598,-1494.18393394351
599,-1483.1663175597787
600,-1503.7517210021615
601,-1498.9115740582347
602,-1498.9922348335385
603,-1484.7014077678323
604,-1499.7211763635278
605,-1499.643472917378
606,-1487.4310352876782
607,-1480.8044648393989
608,-1202.4638126567006
609,-1450.8430292829871
610,-1404.1299864724278
611,-1474.0292287021875
612,-1428.0781289339066
613,-1466.9405671656132
614,-1468.4182723462582
615,-1482.1384126320481
616,-1494.4413151592016
617,-1501.65743368119
618,-1463.8616620078683
619,-1496.5735403597355
620,-1494.9073305502534
621,-1474.8237454518676
622,-1494.9131428971887
623,-1513.6312618255615
624,-1504.0587163865566
625,-1504.6086156666279
626,-1504.546954602003
627,-1492.0277493745089
628,-1497.4890759289265
629,-1503.4895910024643
630,-1506.2848538085818
631,-1503.5606357827783
632,-1499.9091029055417
633,-1504.0942851230502
634,-1493.2204233929515
635,-1502.751824758947
636,-1498.7913462296128
637,-1500.240290619433
638,-1497.2894639596343
639,-1502.3514033034444
640,-1495.293460443616
641,-1486.4292601421475
642,-1504.020925089717
643,-1503.8695412874222
644,-1476.6485828608274
645,-1490.3290979862213
646,-1486.0544506013393
647,-1480.121025942266
648,-1456.3982992768288
649,-1489.1880989819765
650,-1438.7237723395228
651,-1451.8166705146432
652,-1435.9124121069908
653,-1454.0626879483461
654,-1423.5877768471837
655,-1486.8357553258538
656,-1499.079271748662
657,-1490.7249947786331
658,-1467.35201125592
659,-1501.5631527230144
660,-1505.5702282115817
661,-1498.1941584646702
662,-1497.935731768608
663,-1499.0068895071745
664,-1500.0370569825172
665,-1474.5320656970143
666,-1487.3697462677956
667,-1488.097326118499
668,-1497.7551765963435
669,-1501.1520850658417
670,-1496.7137680351734
671,-1499.3976133167744
672,-1475.7391400560737
673,-1499.5185153856874
674,-1499.7255947701633
675,-1501.7175296470523
676,-1501.7275610268116
677,-1501.901146531105
678,-1489.636471323669
679,-1493.9536563307047
680,-1493.4904320389032
681,-1503.0207081958652
682,-1486.6543837338686
683,-1469.9996314793825
684,-1495.589327596128
685,-1502.2705248221755
686,-1497.240093164146
687,-1500.3552531674504
688,-1500.2251921966672
689,-1490.1610995829105
690,-1495.2579510211945
691,-1484.12826538831
692,-1486.2227579802275
693,-1497.9736206755042
694,-1500.9248147681355
695,-1496.4675739333034
696,-1494.0327066108584
697,-1496.488576732576
698,-1478.3967510312796
699,-1492.7794112563133
700,-1497.4482619464397
701,-1494.6809042915702
702,-1501.5081324577332
703,-1502.2922762930393
704,-1503.3127206638455
705,-1505.1903381049633
706,-1501.4330522343516
707,-1438.7735410779715
708,-1498.7420642971992
709,-1501.466051749885
710,-1499.8395804390311
711,-1476.61231225729
712,-1486.6072952151299
713,-1498.539229951799
714,-1462.8420912623405
715,-1492.989184178412
716,-1470.7339173480868
717,-1497.7678980976343
718,-1450.3220519945025
719,-1446.6967960521579
720,-1452.089293062687
721,-1472.4872043803334
722,-1467.5782317817211
723,-1499.9042799323797
724,-1470.1341160088778
725,-1494.8628739714622
726,-1469.232226215303
727,-1472.0002761408687
728,-1468.7779307290912
729,-1488.3324347361922
730,-1471.5077543109655
731,-1468.5866523832083
732,-1471.7939612194896
733,-1478.3577917292714
734,-1497.863852120936
735,-1501.9599962420762
736,-1464.4423219263554
737,-1486.517772987485
738,-1487.8960944116116
739,-1480.5738657861948
740,-1502.6235630959272
741,-1497.2948446273804
742,-1503.0493818745017
743,-1482.9021429494023
744,-1496.6106966137886
745,-1503.5095848739147
746,-1504.2310524582863
747,-1501.2827027365565
748,-1498.498093701899
749,-1504.1384165287018
750,-1501.4814874976873
751,-1491.414491802454
752,-1500.023066148162
753,-1495.185194477439
754,-1499.2896876856685
755,-1505.0781653374434
756,-1505.3624964132905
757,-1505.1996813938022
758,-1505.0338337495923
759,-1504.486861385405
760,-1504.6823160350323
761,-1504.3295325785875
762,-1504.927374780178
763,-1495.3649008497596
764,-1504.2243300825357
765,-1505.331128321588
766,-1505.1284304186702
767,-1494.8493845015764
768,-1505.5637903138995
769,-1505.372790262103
770,-1504.8806034475565
771,-1505.0816889330745
772,-1505.2942312434316
773,-1504.1249585226178
774,-1505.850823238492
775,-1495.7716873660684
776,-1505.0787741690874
777,-1505.5249685570598
778,-1503.6877298504114
779,-1504.4775665476918
780,-1505.1337714642286
781,-1504.1855989918113
782,-1505.1302891150117
783,-1504.2894197180867
784,-1504.9154708012938
785,-1504.1773666664958
786,-1504.2735937908292
787,-1504.8601495996118
788,-1498.4595211967826
789,-1482.2268697544932
790,-1452.2059434950352
791,-1468.9022785574198
792,-1499.089884646237
793,-1494.1573996469378
794,-1474.6483557373285
795,-1499.1583528518677
796,-1494.0414254516363
797,-1498.8626380935311
798,-1492.9835962429643
799,-1488.840155132115
800,-1494.8098411262035
801,-1486.5675665214658
802,-1500.3155925497413
803,-1494.963500238955
804,-1481.1563206240535
805,-1495.6929039806128
806,-1501.7955017760396
807,-1500.2372217550874
808,-1499.2653970569372
809,-1498.142498396337
810,-1474.472078807652
811,-1493.8789170086384
812,-1489.2134090289474
813,-1488.1050312668085
814,-1494.6598606333137
815,-1496.6362066194415
816,-1492.853343859315
817,-1496.6621223837137
818,-1500.5112268663943
819,-1497.0362387523055
820,-1501.0652226284146
821,-1500.856852516532
822,-1503.7161932140589
823,-1502.4070417359471
824,-1497.9778610244393
825,-1498.5496027767658
826,-1496.9869423657656
827,-1500.2187052294612
828,-1498.3746485337615
829,-1491.1827022209764
830,-1492.4929333552718
831,-1491.6023586392403
832,-1460.5278060436249
833,-1486.8153368756175
834,-1500.6125773824751
835,-1486.394591346383
836,-1485.1090845577419
837,-1479.8521510586143
838,-1487.7526663914323
839,-1490.4159897491336
840,-1503.2046369090676
841,-1487.889648705721
842,-1502.266117401421
843,-1498.1996725946665
844,-1493.3345599994063
845,-1499.1917046085
846,-1501.3621693849564
847,-1501.6317927911878
848,-1501.8246387764812
849,-1501.313496991992
850,-1496.1866797432303
851,-1495.4123148620129
852,-1505.7693079411983
853,-1504.6261548697948
854,-1505.3415797799826
855,-1505.1254004463553
856,-1505.8237170875072
857,-1506.2752131521702
858,-1506.0080026313663
859,-1506.2217323482037
860,-1505.7083490416408
861,-1495.6016168445349
862,-1506.131791613996
863,-1505.817021459341
864,-1506.650280892849
865,-1506.0598255097866
866,-1506.4456202462316
867,-1506.601240053773
868,-1506.2754644230008
869,-1506.2420086413622
870,-1504.9000787064433
871,-1496.0391007959843
872,-1506.1996270418167
873,-1505.92182739079
874,-1505.3437338918447
875,-1506.2003384903073
876,-1497.7331481277943
877,-1499.0764094218612
878,-1483.6681278198957
879,-1490.210238687694
880,-1489.3074132427573
881,-1488.989275738597
882,-1496.1522051244974
883,-1494.210828281939
884,-1495.6226441971958
885,-1496.0987221747637
886,-1472.1796535551548
887,-1493.9689984098077
888,-1489.3685796372592
889,-1493.6915938779712
890,-1487.7312255464494
891,-1493.7722992524505
892,-1510.8259727656841
893,-1498.5898237153888
894,-1489.6865765079856
895,-1500.3754116594791
896,-1492.1709674298763
897,-1479.3961275741458
898,-1490.7986806370318
899,-1484.8108032420278
900,-1493.0762579515576
901,-1496.289674691856
902,-1495.5163001343608
903,-1494.525715984404
904,-1499.5614058114588
905,-1496.940703816712
906,-1499.8272943273187
907,-1493.3108052685857
908,-1494.5557474270463
909,-1485.3286412507296
910,-1474.8825073167682
911,-1479.2219429016113
912,-1488.2887846902013
913,-1494.2899098098278
914,-1489.0342681221664
915,-1489.861233599484
916,-1486.0266515165567
917,-1489.9737921059132
918,-1205.396541312337
919,-1505.3286463543773
920,-1205.1506792008877
921,-1312.595634303987
922,-1505.600422590971
923,-1371.918665446341
924,-1420.3290557041764
925,-1435.8844900727272
926,-1404.2515599429607
927,-1416.0916390493512
928,-1373.4771949201822
929,-1505.2289916798472
930,-1434.6470358744264
931,-1434.9010249823332
932,-1451.4354019910097
933,-1459.1394043266773
934,-1457.9957691505551
935,-1494.1918771192431
936,-1493.8902751654387
937,-1505.1977521702647
938,-1505.2159057706594
939,-1501.6564951688051
940,-1504.4675893038511
941,-1506.0559380576015
942,-1494.8454702869058
943,-1505.3528209850192
944,-1503.0578133910894
945,-1500.987856708467
946,-1505.150251351297
947,-1501.9404526352882
948,-1440.8757569789886
949,-1457.2439077869058
950,-1459.051053121686
951,-1459.9318749904633
952,-1470.3752027526498
953,-1382.1857856586576
954,-1449.2254665456712
955,-1487.4967825338244
956,-1383.0265550091863
957,-1495.6491147950292
958,-1439.9148217141628
959,-1488.7941952683032
960,-1476.6486453711987
961,-1504.302010241896
962,-1468.2812795303762
963,-1470.7725508585572
964,-1486.6853473037481
965,-1478.1821155771613
966,-1489.4373585432768
967,-1456.6551943868399
968,-1479.445228755474
969,-1491.038034580648
970,-1474.56820910424
971,-1481.8722060844302
972,-1455.3814062774181
973,-1459.022140391171
974,-1390.426587112248
975,-1390.0387869998813
976,-1353.5557147487998
977,-1278.1213043257594
978,-1310.654227361083
979,-1306.8580971360207
980,-1290.7899423614144
981,-1317.9902828857303
982,-1328.3903221935034
983,-1246.9527491778135
984,-1390.3466235101223
985,-1266.6216729208827
986,-1398.2771894484758
987,-1280.8510214909911
988,-1296.6712316349149
989,-1287.6111060380936
990,-1419.8781945928931
991,-1237.1017594859004
992,-1330.6558914259076
993,-1299.4352106601
994,-1294.5954531803727
995,-1414.150741532445
996,-1440.378674454987
997,-1438.2856870740652
998,-1368.056887216866
999,-1347.2854104042053
1000,-1237.2647899463773
1001,-1285.5921542048454
1002,-1238.490421243012
1003,-1244.8744001612067
1004,-1340.2108770534396
1005,-1347.2260048240423
1006,-1399.0002597048879
1007,-1402.2729875221848
1008,-1369.559840373695
1009,-1320.2507126703858
1010,-1273.3134074620903
1011,-1345.70418830961
1012,-1442.7229548320174
1013,-1341.4351076483727
1014,-1351.3487663045526
1015,-1379.6947414651513
1016,-1463.3444136604667
1017,-1333.2004880681634
1018,-1453.7011295296252
1019,-1423.436520241201
1020,-1451.0652744323015
1021,-1447.9543068036437
1022,-1470.2275924757123
1023,-1446.8720409795642
1024,-1412.302336871624
1025,-1046.7148798778653
1026,-1315.907661050558
1027,-1409.206618025899
1028,-1417.8828906416893
1029,-1399.2794582098722
1030,-1353.428011879325
1031,-724.6851155161858
1032,-948.0260255038738
1033,-580.8399844765663
1034,-593.4843059182167
1035,-583.7175542116165
1036,-575.1918557584286
1037,-597.994573533535
1038,-564.7365435361862
1039,-596.3594247400761
1040,-576.36445915699
1041,-594.1084057092667
1042,-561.9703702926636
1043,-570.1418313980103
1044,-574.9422627091408
1045,-585.0448796153069
1046,-572.9787346422672
1047,-565.0763676166534
1048,-606.689303278923
1049,-597.0477426052094
1050,-593.9215490221977
1051,-570.6374105215073
1052,-563.0618024468422
1053,-560.4870921373367
1054,-570.5763640999794
1055,-566.8142095208168
1056,-561.1874145269394
1057,-564.395173728466
1058,-577.2565519213676
1059,-579.263610213995
1060,-580.3159438371658
1061,-578.8937342762947
1062,-576.6296983659267
1063,-582.3423978686333
1064,-600.7164507806301
1065,-568.9957147836685
1066,-574.9211997389793
1067,-576.5172544717789
1068,-544.2570741772652
1069,-592.8538846969604
1070,-553.4317055344582
1071,-575.6912829577923
1072,-572.6489278674126
1073,-568.3755084872246
1074,-589.6771648824215
1075,-558.8230586051941
1076,-565.5711832642555
1077,-582.2645070850849
1078,-591.5289314389229
1079,-578.5301378369331
1080,-577.1948162317276
1081,-584.3400721549988
1082,-579.9032064080238
1083,-572.1060672998428
1084,-578.0062769949436
1085,-590.1911564469337
1086,-554.5336138606071
1087,-562.0335528850555
1088,-584.9012407958508
1089,-587.7242469787598
1090,-573.8097863793373
1091,-590.76960760355
1092,-560.2256414890289
1093,-583.7376538813114
1094,-571.6515699923038
1095,-586.1233671605587
1096,-583.3919395208359
1097,-585.5449300706387
1098,-590.8125924170017
1099,-582.2953066527843
1100,-575.6428149938583
1101,-570.3380630016327
1102,-559.7673492431641
1103,-588.2949203252792
1104,-572.2452152967453
1105,-579.2943651676178
1106,-578.0953438282013
1107,-576.1075018942356
1108,-559.2261037826538
1109,-595.1000603437424
1110,-613.8622110188007
1111,-575.2851744294167
1112,-560.7184016108513
1113,-599.6908262073994
1114,-573.9376667737961
1115,-585.7632288634777
1116,-585.0905392765999
1117,-588.5334675312042
1118,-582.0454464554787
1119,-565.6408725082874
1120,-599.1872508525848
1121,-577.8812122941017
1122,-590.3785235285759
1123,-567.9812586307526
1124,-590.942979991436
1125,-566.8942130804062
1126,-566.4432456493378
1127,-587.8541139960289
1128,-572.884732067585
1129,-592.9589275121689
1130,-566.2705283164978
1131,-586.3543840646744
1132,-583.2019229829311
1133,-593.0409944057465
1134,-590.061287522316
1135,-576.7475522756577
1136,-590.3712441027164
1137,-564.3443658351898
1138,-573.525028526783
1139,-568.480042040348
1140,-571.8870228827
1141,-558.2343041300774
1142,-576.7086989283562
1143,-573.1218255162239
1144,-588.525152027607
1145,-682.1970961093903
1146,-589.5966657400131
1147,-572.4002620577812
1148,-776.9466422796249
1149,-768.3323976695538
1150,-726.7096614837646
1151,-927.3721314668655
1152,-782.9126023948193
1153,-903.0309052467346
1154,-863.1865670681
1155,-923.4830618798733
1156,-954.4718815088272
1157,-937.5415723323822
1158,-967.2537250518799
1159,-967.7717781364918
1160,-921.3579970002174
1161,-721.6244894266129
1162,-977.3935732543468
1163,-843.787157446146
1164,-835.650476038456
1165,-771.3853438198566
1166,-916.5275312066078
1167,-947.4809018373489
1168,-797.6587954759598
1169,-956.9914788007736
1170,-979.4698039293289
1171,-961.3609954416752
1172,-946.175774127245
1173,-991.0688135325909
1174,-927.0265146791935
1175,-902.115605533123
1176,-760.437145113945
1177,-808.5158932209015
1178,-953.4577788114548
1179,-970.6059702634811
1180,-764.2013634443283
1181,-782.0164597332478
1182,-979.0613065361977
1183,-778.7843011319637
1184,-878.3268001079559
1185,-971.8393298983574
1186,-869.8540011644363
1187,-772.2111178040504
1188,-745.4240477979183
1189,-590.4594942033291
1190,-567.8416973948479
1191,-566.3900430798531
1192,-563.1592996120453
1193,-587.2635543942451
1194,-578.5078500509262
1195,-578.92718359828
1196,-597.1510311365128
1197,-564.6596531271935
1198,-575.5739496946335
1199,-570.0635635852814
1200,-585.6591227650642
1201,-578.7285599112511
1202,-578.5121580958366
1203,-569.9762043356895
1204,-612.000247746706
1205,-585.7694184780121
1206,-575.4823499023914
1207,-569.7549442052841
1208,-578.6772693991661
1209,-570.6323569715023
1210,-581.793546795845
1211,-593.1955372989178
1212,-572.0879639983177
