episode,total_reward
712,878.327262
713,872.2126452
714,970.4665994
715,911.3002833
716,862.086276
717,896.237688
718,945.0327232
719,946.722443
720,881.9008141
721,913.8796839
722,792.1435413
723,890.013441
724,922.8813191
725,985.531353
726,951.8630042
727,872.2689396
728,841.4194035
729,1022.66944
730,975.3023391
731,1020.777087
732,928.1466686
733,761.3489935
734,800.5569318
735,956.4833159
736,898.6218695
737,948.411903
738,945.5794211
739,934.8390336
740,982.0691704
741,824.9004593
742,856.6164359
743,878.871039
744,1054.3964
745,887.518179
746,873.1367238
747,871.148842
748,896.9738963
749,862.077377
750,897.7371306
751,841.6251884
752,947.2600021
753,908.0347664
754,913.0454092
755,836.1990186
756,908.079164
757,954.4063861
758,938.9567725
759,900.3320277
760,883.5433643
761,894.6416458
762,806.3247492
763,874.7120575
764,820.3951709
765,938.9076593
766,896.7234769
767,865.3971104
768,821.9152321
769,860.2960781
770,872.4167281
771,887.9918512
772,913.3830968
773,862.5803752
774,780.5074641
775,918.5858558
776,825.7463929
777,1011.366329
778,891.0885401
779,911.9716658
780,1020.922193
781,779.391273
782,891.4041277
783,900.1584789
784,917.909012
785,1077.672062
786,875.2922298
787,937.6173125
788,951.3719097
789,902.5510545
790,850.6289459
791,990.6787589
792,947.1390992
793,874.1576193
794,937.5215805
795,925.896007
796,878.5423594
797,1030.620236
798,959.003217
799,904.5261182
800,865.4754093
801,918.8498904
802,848.1502965
803,907.0116171
804,893.5665241
805,905.2576341
806,916.6445935
807,963.9848442
808,996.1305265
809,968.6242588
810,920.6444439
811,917.3271614
812,1022.630382
813,966.9619847
814,1142.341479
815,986.2979431
816,1083.344267
817,1133.705611
818,1094.732135
819,1084.137985
820,959.9024144
821,892.3172269
822,988.0443106
823,1048.061322
824,869.3796451
825,892.5906399
826,972.0935376
827,893.2877496
828,883.2172124
829,977.7593265
830,949.0212834
831,910.92708
832,963.8368298
833,894.2742182
834,929.2497766
835,827.0172478
836,840.7314701
837,868.4283859
838,940.2949371
839,939.6074925
840,915.2765883
841,888.8698604
842,872.6545377
843,884.1645013
844,996.3061625
845,870.8871468
846,764.0760649
847,885.0392691
848,943.0039612
849,1087.526178
850,934.6049965
851,913.3797678
852,905.1438627
853,902.339187
854,904.9955225
855,870.5213341
856,913.2547038
857,908.8194756
858,950.297293
859,901.8098367
860,917.1059429
861,903.4605394
862,1017.695171
863,1140.959212
864,873.9897165
865,879.5444206
866,936.2982453
867,907.6132252
868,838.8327052
869,956.2522798
870,811.1093388
871,859.8864148
872,900.5834445
873,978.1654029
874,977.5503368
875,952.1157993
876,1102.018872
877,772.4648988
878,942.8791988
879,856.476458
880,1107.014997
881,1018.52098
882,811.261799
883,893.9683044
884,917.6048716
885,889.0055585
886,993.214075
887,878.2319162
888,917.5403512
889,917.2530571
890,888.077146
891,1031.143341
892,907.5135988
